Landmarkcoord1_,Landmarkcoord2_,Landmarkcoord3_
9.21526,-10.1019,-2.46478
-22.9228,52.1271,-75.1088
76.8368,-29.49,17.4853
32.72,35.6352,9.07578
35.8454,-17.6379,64.9315
19.7391,-9.58331,19.1136
2.5089,18.8124,-33.2806
29.2001,40.6206,36.2446
62.2556,8.17112,-10.6958
-67.0729,-36.4965,18.9761
-1.1901,3.54303,-3.77342
1.42052,-0.769485,-1.5617
39.9245,-6.05446,-49.9619
47.3826,-17.8258,-57.1869
62.4585,-17.6369,-68.8939
-1.19136,14.8352,-16.399
15.5315,36.4973,54.3356
-44.2278,50.1519,-62.5874
-31.5999,-5.50677,-18.6008
12.9258,15.8189,2.18436
9.52968,-29.6105,-30.5956
-53.3527,76.0288,35.913
56.5739,-10.9989,-21.4611
-5.0388,-2.23813,-7.25978
-37.7922,65.7401,-62.2546
-23.8249,-3.9558,-68.5247
42.9122,35.5785,-34.0692
70.7683,-37.7072,-35.298
-14.063,-20.2312,-92.0886
-9.95138,9.43626,1.47039
-10.159,37.5799,-0.172047
-1.29962,-0.871951,0.994525
3.45102,46.4489,40.9288
46.5066,40.8839,14.3835
-62.6093,65.1256,1.87488
-52.6744,63.9452,-31.0596
51.7088,-12.9985,53.9701
-22.4413,2.86215,-18.4469
65.5487,42.2511,-4.55638
19.469,-2.74578,48.4535
17.7585,-31.2393,24.858
-13.1802,9.62854,-17.5644
-8.70319,-4.32377,6.8985
11.9833,13.5402,-17.0225
16.0147,-19.6848,42.7844
26.7916,30.8602,2.6695
15.8342,-26.7912,2.94039
-19.1977,-57.4187,-70.0863
-41.2147,-63.7815,-58.4617
73.6013,-28.0468,-59.4726
47.4225,-33.4508,-13.6527
-36.3714,-10.8099,-37.4638
16.9446,-24.5862,-17.5869
-15.4285,28.5975,-26.9862
3.84743,-4.57256,-1.32213
-30.9215,24.7672,25.3385
-4.30699,39.9724,34.7523
-0.0348356,7.63757,-23.7217
-5.04774,-48.5271,1.02417
-84.1568,-35.7571,-32.6684
-40.5043,36.8246,55.6601
-11.317,-1.3809,15.5248
-20.3811,6.95677,-19.0674
-4.223,-30.1724,-31.9179
6.43923,12.7265,-15.0078
-20.9537,22.1908,-7.09955
3.48556,-60.6166,-78.9935
-47.1095,14.0472,2.68045
3.63389,-59.9123,-13.2626
5.99745,-6.43165,5.75668
-1.25626,54.819,-1.62727
13.2699,20.6759,-6.54747
-13.9252,-12.7356,20.6617
0.394513,0.0174451,-0.407116
-6.0551,71.2738,-25.1707
45.315,-45.5189,38.9405
-14.5734,27.2609,-36.9174
11.1583,9.59693,9.92893
-59.5554,-20.1555,-51.3282
-41.2647,-14.8126,-15.2918
-3.97079,-2.49211,-13.4703
16.0929,-21.1804,-12.7617
22.3475,-35.8369,-28.1874
43.6338,18.2534,44.4837
-0.229134,0.376362,-0.219325
-42.3277,-43.0974,42.6669
45.4528,2.13451,-13.4301
7.37299,12.5394,-13.731
23.1113,2.00573,-76.4004
20.3206,9.0493,-6.5126
-39.9004,7.78469,44.7704
71.9096,50.9643,8.22142
11.3012,68.4589,-13.7354
-54.8486,-59.2137,-55.2006
32.6319,-34.3613,-41.6908
-25.1184,-20.5725,64.9253
-11.2104,8.68265,0.131767
-12.4004,9.07387,-4.00854
-12.2237,-10.1932,-77.5251
6.26029,37.5401,12.9535
-15.5088,3.23391,-1.24195
-7.06768,-57.1308,-50.7346
-4.15832,-2.28244,-4.21131
-59.5202,-57.8039,-21.9456
-13.1783,-43.3671,68.7385
36.3891,50.9733,38.8649
20.6487,0.477361,0.940256
-44.4923,17.3315,54.5595
6.27432,-12.1247,-8.12468
32.4148,-20.7588,-28.0252
0.337161,-2.17231,30.7943
-55.5218,-70.3359,37.1262
-9.71275,8.32191,-3.86107
-13.1218,1.54942,-16.8602
-2.40969,-9.96668,10.0929
-48.5455,-44.8727,-57.0256
26.3327,-15.4475,29.6697
-13.8314,29.7075,-51.9966
60.3806,40.2425,-55.8973
50.1025,54.7923,51.8433
-6.05852,5.68001,-4.0639
-7.04686,-4.25062,4.09381
6.49287,1.4659,5.28087
-11.1594,-14.061,-9.54923
38.7394,23.447,5.62414
0.938813,-1.15709,1.26704
29.1744,-28.802,1.46136
-9.40874,-8.57058,-3.48364
19.6449,18.2242,-48.8373
53.3916,69.9261,-35.2918
-1.0803,-46.2348,-13.4595
-28.0363,1.89878,18.8846
-42.8774,13.1358,-39.6849
59.3129,-60.7169,19.6281
42.7563,5.8768,51.1563
-24.0889,-22.81,60.208
32.7796,32.1972,12.5848
5.12161,18.2746,-20.0033
-30.2942,-6.51353,69.6598
-28.6769,26.2464,59.3559
54.9323,-28.2793,52.5462
-47.7808,1.17757,20.5644
11.415,-57.8187,-29.6811
-8.1182,-79.9765,5.72503
-34.7437,-44.5236,-9.851
-69.8865,-10.7619,-7.63611
9.48161,-49.1764,31.7862
3.75721,10.3163,11.6
18.5884,5.59648,-17.4785
36.2484,-37.3595,-4.94934
38.7348,-50.0131,-3.00605
-5.66702,-52.3974,26.6412
-24.8484,-70.9087,32.0373
-4.56186,-37.258,-30.0497
-3.85933,4.23483,-6.00813
29.4402,7.47462,-11.0009
1.06017,-1.13617,-1.90512
8.88476,-10.4801,12.8101
-1.63702,-2.81167,4.86425
-26.5034,71.549,-26.0416
9.62384,35.9267,-42.4691
-2.29253,0.679148,36.5534
55.7621,-9.93559,-48.638
-3.24516,-5.20117,-3.37259
45.9712,50.1811,-26.3716
-31.3667,-7.31352,-34.0229
17.7246,-6.64322,-34.669
-15.5035,-34.6515,-6.17946
0.00173066,-0.00132539,-0.00208271
-28.3491,-27.2155,-12.2043
8.19148,-0.70853,-8.20943
58.9548,47.4735,-45.9805
14.5376,-58.8058,48.664
-18.1766,-18.234,-12.6956
15.7732,-41.7986,43.8447
-3.54059,-1.26064,9.43792
2.42297,-3.04337,-20.33
25.8255,57.3558,-39.1101
10.4674,19.0402,13.1297
17.2746,-87.8365,9.79682
-12.9301,-54.8926,-53.8414
34.7551,3.32909,38.1556
-18.3406,50.9991,46.1952
31.8297,-71.596,-56.3366
-38.3616,-16.2573,39.4188
-17.1969,-6.85119,14.9772
-22.9425,-29.3093,24.063
-26.4144,-24.2473,2.60856
-43.0964,-34.9904,-69.5872
65.5354,44.3139,36.0576
2.9484,-32.9128,-91.5645
-54.4349,-50.3419,-65.7436
-22.1813,10.1739,61.1547
-0.134112,-0.417915,0.302887
14.1601,27.2028,-42.4578
-55.0979,60.6979,-44.5058
20.7116,0.102006,13.4563
-5.89495,23.3729,19.8493
-44.6949,-8.03987,8.2267
-7.75533,-14.7894,-1.26737
11.1271,16.9813,-16.5729
0.562262,-0.0301439,-0.402636
54.5281,7.7903,-58.548
24.6415,51.5995,60.769
-60.1649,-43.3755,66.8166
25.2574,-1.84866,54.0285
26.1031,30.2549,33.2885
44.2825,-58.544,-39.838
-70.6482,-33.4048,-51.992
1.22668,-0.588514,0.536722
24.0889,56.2081,-70.5597
5.21488,-5.52575,-11.9599
54.5712,25.4227,-16.1556
34.0371,-54.3378,-41.0639
49.8447,61.7455,50.5834
3.73168,3.43282,2.24993
39.542,26.0424,27.6278
-38.1216,0.413948,22.7189
1.83022,-1.72365,0.803256
-43.4942,81.1988,-31.7049
4.4026,-6.04042,3.49484
47.1288,9.80526,82.4729
-70.7434,3.16378,35.5869
1.49443,1.30175,8.99939
-15.6542,68.0661,62.7955
-6.81584,5.81197,6.89094
-29.1871,-9.54402,-34.5389
0.166629,0.0200604,-0.78724
29.8195,-27.8381,-66.2943
11.6819,13.0929,0.035531
80.8767,33.7361,-38.9876
-23.6082,-14.0808,90.6215
52.155,-43.9414,-20.9724
61.6989,-24.3514,49.5897
-4.88732,-3.19454,68.1574
11.9093,-23.5881,52.4846
-78.6777,-1.14459,-25.3281
-57.3758,-16.1991,79.7249
20.5793,-11.4163,-38.4991
4.21486,-7.12427,-3.49085
-7.02933,5.81468,3.26123
4.19755,-10.0808,-10.6639
17.1778,5.86503,15.0484
-14.3658,22.3161,13.4428
-5.04416,3.30865,-17.689
20.9534,56.9229,60.1477
-31.5961,-1.28178,31.7269
22.5901,36.2579,14.7533
49.3827,46.5518,-70.9253
-49.0933,-19.8056,-5.79641
-40.9836,52.5883,64.1235
-4.48994,10.1001,8.75159
40.3625,24.8424,24.6585
6.41619,7.90549,-20.3
2.04016,-27.3578,-17.3845
48.2673,32.67,37.9437
-0.432119,-0.515132,-0.425076
8.24885,72.9411,66.2571
9.10359,-7.56006,6.91105
33.5833,-11.7793,10.5394
-23.7104,-13.8726,-40.8687
-47.2455,-57.1143,57.7002
40.2251,-67.0114,34.4619
0.409725,-74.7657,-25.539
-39.2307,2.2545,39.2714
29.5555,46.9327,-61.1608
14.8825,9.0594,-1.18902
5.43825,-3.19117,5.47248
-7.13948,-1.79078,2.81819
30.818,-20.5412,-6.99645
-0.0744387,11.0978,0.205919
77.6268,-23.3912,56.1883
17.8873,12.6439,-1.14864
30.0394,60.3751,25.8287
33.4973,55.7552,17.9164
68.6748,-13.8517,-43.6259
67.8771,22.6157,-13.8762
-44.831,-67.0459,5.97114
20.5042,26.3503,34.3007
-32.0522,-29.2196,33.8006
-44.2034,13.3191,-8.58393
-12.2719,-40.3116,-16.9715
-3.7562,1.83022,-3.84269
22.9928,-33.7229,-30.405
30.3472,1.02621,9.22939
-10.7099,-10.6153,6.7026
31.8461,78.1535,31.9653
-24.316,31.8687,-29.0468
-25.2564,-49.1038,79.7013
30.9751,51.6733,66.5754
-40.9583,-52.1986,56.546
-33.7648,-5.01217,1.62846
40.478,5.96079,-7.04593
41.8838,-10.6459,46.8462
43.0445,-21.561,56.6971
10.598,-2.10976,2.4715
1.2865,-6.41473,-6.75287
-23.0528,-31.4489,88.1259
18.7475,-18.2103,40.0277
12.9825,4.76229,18.029
-5.76797,-14.6434,13.9611
2.92337,54.5272,-63.5483
1.03209,-28.1365,-32.6532
24.8107,-15.8679,-20.0918
2.5364,-3.95981,-2.6406
-47.508,23.147,-18.7201
-35.1977,49.0006,-57.7757
-10.8028,11.1355,-1.26351
37.3064,48.0574,-34.6346
-25.0575,-19.2104,-3.80599
-4.43345,4.22059,-1.61712
-10.217,-59.6182,-58.4622
56.5162,-58.2203,-36.0615
-34.019,6.94762,31.5545
-48.1701,66.8471,47.9216
-0.0106771,-70.5346,51.6767
1.94384,-5.31589,6.56302
1.81273,0.366196,1.80045
-35.7587,33.2106,77.242
17.3039,52.6254,41.0203
-44.5121,33.5546,36.99
-40.2685,-17.0147,-26.9873
25.1411,-21.538,13.2444
43.3033,16.0628,-0.504442
29.3512,-6.07622,-0.8036
-13.4099,44.6378,-53.1002
-9.44322,-32.0566,41.8019
33.0199,55.2962,-24.1029
38.8006,29.8018,43.8063
-5.0197,37.7933,-6.34201
10.1192,-15.3483,-68.895
-61.8475,-67.4745,-36.1693
-24.53,-42.9674,-55.8049
18.2735,-6.26463,-11.0784
52.5263,21.2932,-25.0198
-3.42648,-65.6423,-2.49797
33.406,33.5667,27.5582
23.9395,-24.426,-20.7208
23.9389,15.3911,29.2199
22.8763,-38.702,59.8771
-45.3456,-58.0275,-32.2598
0.427404,-37.7471,-16.4236
41.1897,71.9497,-40.747
-16.1316,-3.65101,-20.0875
-12.4314,-36.7389,25.4537
-1.58857,1.20549,-0.263614
7.60099,7.76255,-1.18566
-28.866,27.4208,5.14778
4.40683,-14.6442,-29.9743
6.06986,-4.43227,7.39115
25.3868,-35.9567,-27.5911
12.1199,16.0438,4.76827
-29.2573,-21.0996,16.2728
0.467944,-13.4183,-3.01222
10.8529,5.34116,6.13186
61.0359,33.9234,69.7646
0.00874842,-0.029711,-0.0933119
-19.2415,14.7566,-13.1742
48.6258,31.367,58.0306
46.2192,-52.2212,-68.3942
46.644,31.4519,8.19632
-0.148555,-0.150719,-0.126126
23.8672,9.72146,-12.0049
31.6321,-0.973088,22.5282
-36.1024,23.0082,-7.20866
4.0426,14.8281,-1.51277
26.3138,13.4261,28.7635
-4.15192,-4.42557,8.54032
56.2367,33.3657,74.7929
-10.6202,-14.1739,17.5754
-46.555,29.1631,-29.9541
-22.3098,14.1748,27.2998
3.54234,4.38249,2.08397
27.2729,-18.059,36.3612
-1.04793,25.8885,36.8894
50.5491,72.3719,33.9455
-0.793372,-3.12685,1.06417
9.79415,11.9664,-1.8236
-36.9039,21.6329,-14.3805
7.80774,0.512333,-27.4988
37.1014,46.9487,-49.1207
15.9831,20.7627,-30.1644
65.1034,-15.663,-36.6999
70.4131,-2.77095,-19.1333
10.5556,72.5241,-25.0239
-6.38404,57.5425,-7.95015
22.1971,-2.96204,34.6256
-18.3569,43.1416,25.0375
-39.6526,-24.3157,36.3604
7.69285,6.05344,6.49502
-22.0762,-25.5257,-13.2482
50.368,2.43743,-33.4722
-0.868872,-5.67517,8.26478
23.6862,-68.8915,18.1353
9.7285,-11.0667,-11.3679
-48.0137,-42.6694,-2.42254
-28.0482,48.126,16.4421
1.83902,-9.41625,-5.07275
-26.8958,12.4109,-10.4933
2.83334,-0.377514,-0.971384
-85.4898,12.3252,-26.5477
65.9442,-3.30383,23.4806
10.4232,-22.706,19.217
40.168,-27.3157,-3.26336
5.42428,6.71441,-7.59531
-14.5714,12.1299,-14.2671
11.1605,39.0094,-6.58809
-21.2551,-55.8188,-17.722
-21.021,3.77057,19.1792
11.0034,7.5921,-17.1892
53.4975,23.5251,-44.3277
-44.4131,-8.29418,-22.8141
-30.925,22.0317,-59.2807
7.75314,-0.934391,2.62053
34.8504,35.2941,-12.2235
-87.5158,27.3213,-6.13695
8.75096,-9.99497,12.3925
7.04702,57.5475,24.1717
7.96415,-23.5513,-4.70802
-9.55614,34.2339,-50.523
17.7184,-46.2232,-60.7795
37.8678,47.7667,-26.5082
-22.0436,30.5969,40.034
-4.14447,-16.7977,-20.8932
0.451348,43.8773,-0.050377
-7.20836,11.1716,-11.1035
49.8097,-4.08664,63.8918
48.7036,-28.7111,20.0748
42.2443,-49.532,41.7396
-63.5539,-57.6941,30.2465
-14.6624,-15.1056,10.0399
-13.3518,-28.6852,-19.1289
2.02945,7.55662,-24.8533
-39.1486,20.8915,-15.2423
56.9565,25.5316,-8.91472
60.368,10.9326,15.2621
71.3071,40.978,43.3871
4.3552,-36.2276,24.3759
-25.4413,13.1912,-37.3787
33.2029,-38.1057,39.5276
38.6781,-9.29323,-33.1134
-14.6771,-0.0713342,3.70894
-3.89166,3.70544,-5.27187
32.6139,-21.1537,-86.5325
58.322,0.912707,-44.7447
15.997,14.3394,-1.54153
42.0738,51.7471,-53.787
11.6425,-0.0615918,-64.2381
-3.96789,-5.39425,6.7566
-24.3152,19.5153,-0.302136
37.8215,-4.00373,1.61845
-0.995117,-16.6007,15.9461
-32.7553,-14.4278,13.0648
2.33114,12.9401,-7.38222
-20.4908,2.18498,-37.5461
-50.6792,41.4351,-8.69841
7.14568,-16.3755,-19.0191
43.745,80.8947,24.4846
-12.0745,-46.1106,-41.1231
-0.868025,-53.8344,-42.6765
-7.22216,5.66418,2.09321
-4.46911,84.8242,11.7936
-68.8097,15.8043,-63.6342
-27.7297,85.673,12.4531
-34.0419,-50.801,54.352
2.52296,0.497713,-4.20578
39.5134,9.26379,7.01313
35.1757,74.8609,-32.9857
-27.7443,27.1782,-18.0409
-50.0669,-18.2199,25.0983
0.273415,1.158,0.0787715
-14.6345,-7.18449,24.7666
50.9822,44.287,69.7399
2.26039,-10.0886,-12.2744
-8.05677,23.5608,33.9669
-0.699651,2.97665,1.7212
-59.1566,-29.1998,72.8361
-15.0904,-29.5613,-74.7871
-12.7229,58.1922,36.8905
1.43485,0.0738605,-1.1308
-44.8441,-22.0209,-6.79342
20.478,17.5436,-9.64262
47.2988,2.86642,-40.8547
22.6029,-38.8247,43.3326
28.3705,-9.66168,26.3853
14.8563,26.0515,4.37568
29.919,53.328,-61.6406
6.68572,36.5234,-16.5268
0.874147,0.574021,0.899747
-14.2108,-15.1979,-3.19983
9.31716,10.7809,-11.5144
-36.6871,18.4628,-35.7716
-41.2677,-15.3446,0.913115
-67.4651,-49.0766,-47.7985
37.916,-13.7044,-50.3643
-66.5711,35.2766,-24.2496
0.786507,0.252871,-7.79478
23.1343,-54.9078,5.1083
4.88132,-1.32351,-7.48945
-8.95969,-6.89615,8.63309
-49.9112,-12.5603,-74.8133
-46.6703,27.337,17.4699
1.94548,0.433457,-2.47087
-40.9408,56.3759,-48.2622
0.759864,24.6745,7.81582
-18.2974,3.48642,78.2092
-95.0048,2.94984,5.56016
23.1702,-45.2984,26.0016
3.41902,1.85569,1.70329
-60.567,-9.25242,48.4602
13.4754,-13.228,-11.6389
-5.05621,14.3402,5.28372
-22.9954,-16.2067,-10.8334
23.3015,77.7586,-39.3761
25.7993,10.1589,14.9176
-21.4943,12.3557,77.6562
-30.89,52.1863,-62.8546
3.32016,-5.97867,-2.0607
53.1308,29.9234,-41.3258
-82.6667,-30.9858,-26.4075
24.1227,32.7268,18.1005
-33.9713,73.4728,5.82855
-1.10062,-1.50478,-1.58908
-8.71045,-10.5251,26.1818
-2.88607,1.16807,-9.53632
-25.2116,-25.719,19.1454
25.2361,38.8691,-6.14807
-3.27327,-27.055,-24.3869
25.7535,-20.5163,-23.0454
40.4464,30.9647,-2.54476
36.3535,-45.0969,-72.4172
-31.2701,18.712,17.9594
-6.56316,17.7636,-10.9522
3.75783,8.85236,-0.320443
35.5603,-6.88701,1.29959
-0.871981,-6.86735,-4.7143
-10.3077,-0.23293,-4.44051
20.279,27.0228,-20.4779
17.3674,2.24248,-4.80969
-41.2341,-17.1561,-9.71139
11.7118,6.76733,-9.92879
-39.1858,42.3294,14.0024
-42.5549,1.09274,-47.9094
-30.3413,37.801,-76.9158
-47.2531,-47.7519,-41.121
-27.1498,-41.0836,33.0754
-14.979,19.5278,13.3668
55.973,53.2692,-21.2971
-2.80633,79.4727,29.2199
-53.4116,52.1512,31.2769
-56.744,-69.0413,13.961
-13.9895,11.7025,13.5383
-33.1114,12.8502,-26.7781
-38.5047,-13.6675,73.8865
-34.2147,12.8831,42.7413
-14.1648,44.3803,-18.6181
-7.03574,6.46677,-0.58055
27.2039,0.684488,22.8437
4.35617,-36.9503,-63.1952
28.1134,6.10683,-44.1197
-45.8435,9.04458,-50.3615
0.645298,2.74547,-0.308538
-11.1908,-2.11337,-13.582
-45.2721,61.3336,-41.8831
63.3516,51.8531,-49.8785
5.57196,-15.1033,-16.5659
10.0368,32.0481,-86.9142
-7.90108,-38.949,31.9324
45.2758,-38.4135,27.2528
-15.2289,-12.1021,13.3572
15.2839,-42.2024,23.0457
72.6726,20.453,-54.9344
30.9633,-17.3715,-16.7409
-19.8601,15.9286,-4.14357
-10.0089,-15.9308,-3.57233
13.7245,33.5414,20.7753
-28.2024,11.2896,1.99569
-10.0046,10.1882,-12.8722
7.49839,3.33824,-8.9697
-9.47051,-16.5113,-32.4792
13.7844,-7.19233,8.91451
-15.6369,14.7728,-17.4636
-3.12128,-48.8533,33.0258
30.3837,-26.969,-18.2368
-32.9941,-3.37582,0.813601
-20.6047,-57.6564,-76.4445
-67.7756,-30.624,22.8336
-28.0621,-7.79529,30.5527
5.18334,-1.30741,-7.49109
-11.2123,31.7785,-34.6995
-48.0512,10.14,58.3109
-12.4109,-21.53,0.435296
-0.815537,3.07921,-0.133606
-20.8125,-14.7188,23.7689
-5.33087,-26.8037,66.8685
11.8945,-4.13446,-13.2997
7.85952,-9.00827,-1.1802
-57.0595,26.8629,-72.8494
-42.0107,48.7132,1.49414
1.30155,-3.34605,0.214605
-65.4397,-47.4601,19.1418
25.2772,19.5517,19.0942
17.7799,-14.2372,-4.78638
2.99585,7.2385,8.52973
34.499,35.3352,45.6062
-43.2934,-25.4305,-38.6715
1.73053,-0.793278,-19.3043
-1.38314,8.50664,-5.86723
-54.746,-15.7196,28.4763
0.0379488,2.83108,-2.79337
-7.15057,-6.38386,2.40544
-0.68975,-0.574507,-0.376338
20.3677,-23.2405,-23.5119
38.5777,56.9191,-55.9847
-8.39345,-5.90585,-2.42598
7.66264,47.9136,-43.6174
-37.1506,7.23468,44.267
63.9955,-49.7754,-19.3656
32.6622,-42.7685,-64.2571
-20.0197,49.9136,-23.7164
16.9841,0.964229,-18.0989
57.2192,51.9518,33.5972
37.062,17.0297,-29.8563
-39.9703,-9.90955,-32.6922
-8.91195,-2.4316,2.58671
-52.8295,-59.4251,40.9687
-14.3029,-45.841,-27.4477
-2.4438,9.57198,9.0351
15.6273,47.2936,21.1316
4.27289,23.3459,-6.40304
4.44611,35.6187,24.9797
8.96204,-0.254281,14.2277
42.7014,51.9789,-17.8305
-40.9237,20.6343,-33.7289
41.3523,51.9361,-40.9261
77.254,-15.3284,-52.561
31.7396,0.823015,-27.9739
8.82472,-8.37451,23.3579
-14.5966,-19.8892,21.1694
-20.737,0.609185,18.0867
7.66168,1.00197,-6.1836
-77.6971,-18.3337,-41.3977
45.6928,-1.13913,-40.1842
-13.5244,-14.3659,5.42086
50.2775,45.3233,56.9938
-4.1376,8.28436,6.56411
24.2233,-33.5852,-42.5075
9.60326,28.2824,-17.9838
-7.56573,0.0746177,8.95869
-4.8416,-21.8572,15.3528
61.5038,52.1897,12.9822
11.4928,15.0835,18.7046
-2.21387,5.67356,3.32711
34.1382,12.209,-25.2033
47.5623,-1.93803,-21.1154
-48.0785,38.6089,-33.692
-20.0402,-17.3419,70.6704
-26.7167,31.7425,18.5342
15.082,-13.9802,22.6579
-31.8845,9.49939,-68.0329
27.2499,56.5315,71.3833
-17.1644,2.05573,31.9956
-4.25577,3.4495,-8.73983
27.8165,-23.0276,5.91395
-19.251,43.1159,20.8164
3.77348,10.3804,9.14132
-63.2276,-20.0101,-55.593
-43.8874,87.4699,18.3671
0.830574,-1.03364,0.70973
-43.0885,36.7146,-80.2622
2.06576,4.8715,5.68365
-39.3146,73.761,11.7227
-34.9346,9.77996,-22.0611
30.3611,-49.5148,47.6753
15.6374,25.7059,32.8684
13.8123,-4.02169,-75.8241
5.20154,13.4249,-14.2315
29.8476,11.3353,-48.5649
1.50849,1.01896,1.50069
29.3431,-14.7057,-17.0457
-1.53636,7.48682,-11.5068
23.4283,-20.8812,84.7587
34.3149,69.667,-2.16349
38.193,-41.8261,19.5334
-44.5909,-38.2155,-35.7724
1.99131,-1.116,1.14402
-0.119158,0.0241162,-1.05318
1.97341,25.3227,-28.5274
4.39711,2.07624,-3.49678
-34.9344,-25.2506,0.529329
35.7161,10.8593,-8.63854
65.1675,39.5088,27.9013
-20.0347,23.7573,28.2581
36.0135,2.3049,61.2381
0.520804,-0.810675,1.23829
59.5386,-56.1708,6.82203
15.8556,-54.7229,63.2007
10.152,-40.5335,-28.7546
-46.511,-11.888,37.2309
-15.8057,14.0074,13.2075
9.72601,-5.30971,-30.8452
-6.16298,-4.72562,-4.02044
-4.89077,-1.68139,1.6938
11.9369,-27.9756,1.48237
-6.6136,2.52343,14.2192
13.6642,10.0874,26.7912
16.7629,15.999,21.3541
-13.5918,7.59445,8.43396
20.8424,5.39386,7.61333
27.4401,-23.0444,25.7714
17.6302,-6.37916,-5.08188
-12.3341,52.0201,23.7771
-76.363,-14.4488,-53.9679
-30.3867,-23.917,-72.2801
-9.94221,9.99626,8.59354
-31.2451,10.0303,20.8585
-54.6886,53.794,46.9251
-1.37661,-10.7733,-5.15018
-14.101,-0.564432,5.65248
-17.5166,19.8305,19.1688
22.2754,-19.3849,-10.4024
27.4122,-17.4101,26.7246
-26.5372,17.1775,1.77146
30.9093,10.2774,56.9068
-4.32773,-3.34014,-4.16389
28.0802,2.52658,-41.6667
13.8549,-25.6907,12.7368
39.6393,-7.13034,-23.3965
47.4016,68.7897,-37.3806
48.7223,-55.2811,-48.5937
88.2808,-7.19752,20.0508
44.7748,-50.5811,-27.9818
-30.233,-31.7506,34.3566
-39.255,-14.9877,-41.9717
11.3224,5.95532,8.84565
4.97986,-7.01461,0.528886
58.5284,-11.6333,57.1502
54.7441,54.1468,-12.5471
-24.3597,9.91753,-64.8396
1.1602,4.65568,8.23167
58.6969,49.6692,52.0836
10.6399,-59.6103,58.4561
-19.7592,-34.0112,-49.7039
0.240257,12.777,-94.5825
-18.2893,18.5188,-22.1317
-76.2016,-43.0608,47.981
3.87539,3.84946,1.67247
-20.2515,-71.9568,-32.447
-11.356,-11.439,-10.7762
-43.8587,-25.2281,-37.2673
-19.9997,16.9046,-8.69344
3.59231,-0.767907,-1.89612
14.8492,3.4271,34.7951
15.2277,-12.0779,91.3154
-34.188,-26.1546,-0.722933
-8.75025,-57.9726,-49.6396
37.2733,18.8862,13.9684
50.4142,50.8201,-37.0628
-8.50696,-59.3379,-17.6752
-58.7864,-42.2862,15.3891
-10.2263,71.7418,19.4049
1.65724,-1.15744,0.656551
7.40057,1.50783,-6.82802
-41.107,-16.204,-58.6192
2.68363,11.4107,7.75681
23.6136,-44.4371,-49.6027
-54.0416,24.6258,34.8885
-1.70924,-42.035,-49.2893
44.4041,-1.75178,29.15
51.0714,-84.5683,1.38967
24.7914,24.6637,3.52489
-11.896,0.587254,7.39484
-7.62669,2.0759,9.5706
-45.7941,2.08153,13.9781
1.92583,9.18677,-5.6492
-28.86,-27.7882,27.1731
-17.3047,7.9909,-57.6418
6.35352,78.4706,-25.8139
-18.0932,58.3408,0.407389
73.2838,-28.026,43.0241
-37.4891,-14.8513,45.181
29.0442,-24.065,13.2142
45.4091,-10.2644,-79.9863
26.0091,48.5866,-24.5206
-2.90774,-0.716455,46.3598
13.4269,-10.1482,-21.1959
3.60585,-25.1536,25.5614
-61.4357,22.8776,-24.0928
-61.1538,12.3231,-56.8757
-11.1517,-2.72995,7.05079
-18.4265,-41.1389,20.9706
6.76209,-16.9154,1.1603
-0.813153,-5.97412,2.21444
6.32015,-11.5363,20.7116
-18.5618,20.2926,19.0599
85.673,-13.8498,16.6281
13.4557,10.2709,-11.8793
-70.6937,-36.9265,30.3809
-5.0681,-17.0622,8.85725
-56.1093,-33.4522,-14.8161
-7.36399,6.00922,26.5751
-34.5836,10.1705,13.8793
24.5879,-9.38396,32.81
-52.1083,41.9938,64.6083
0.140439,-5.26319,10.2016
-19.2017,-21.3591,-13.9638
37.5036,20.2784,70.4197
0.134728,14.4542,21.073
1.14478,8.36584,4.88129
-0.0854706,-0.0528902,0.0711
-0.0806678,-0.316098,0.334067
14.9613,27.2271,-16.8598
-10.543,5.72788,-10.2249
-25.5485,30.9893,48.7369
-13.4844,72.2847,-20.03
-4.0315,-7.11421,-8.85265
-9.52245,21.1822,-27.1648
-1.48989,37.0614,-15.5879
46.6555,-73.9127,-5.99986
-18.1869,19.412,-9.4282
72.9341,-42.2513,-33.7924
18.3119,4.21736,-32.5183
-48.4917,-2.27147,45.8361
68.7039,-55.4408,8.55518
-30.1267,-13.0516,-23.3893
32.8334,-49.7364,48.0399
55.72,-28.8735,57.6383
61.8498,20.8931,62.2144
-0.0664492,14.9506,4.82095
-4.22409,24.7925,22.8481
-56.5229,-25.992,-36.5
-17.8249,-58.3684,46.822
73.7558,-34.0238,-33.4615
11.7717,-18.8222,13.7823
64.1652,53.7035,9.93208
-12.923,60.5521,58.4457
-1.79207,1.85641,9.85501
79.4195,-39.1492,-17.3506
-31.181,-34.6028,10.2146
-12.8956,-3.67068,-5.14294
-15.4031,-34.4623,-49.2689
-19.6169,-28.4843,-26.1558
-20.1852,-74.8133,-55.7177
-54.136,-37.1366,-50.3835
16.0937,29.5618,20.679
-18.1947,28.104,-15.0488
56.9644,26.512,-75.8074
-11.8495,-25.1621,15.9566
-13.9035,-25.0421,-48.2809
-19.1659,12.6986,16.9862
-4.18979,-6.28609,-6.20603
-27.3376,-58.5916,-46.2655
0.887537,0.790865,-0.430415
-20.9836,38.2031,-14.0837
-21.6678,4.83366,4.16832
